julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
12,1260,-2.700388874,-1.568301573,-3.60976368,-1.05073066,,,,,,,
12,1320,-3.083862371,-1.879413219,-3.956768872,-1.266662337,,,,,,,
12,1380,-3.698893711,-2.305152627,-4.903484899,-1.829553866,,,,,,,
13,0,-3.699570541,-2.437206491,-4.566048694,-1.818510158,,,,,,,
13,60,-4.13492179,-2.645558001,-5.266037935,-2.107149237,,,,,,,
13,120,-4.419209418,-2.769970793,-5.618201591,-2.219898539,,,,,,,
13,180,-4.720416277,-2.86850288,-5.981452103,-2.289227295,,,,,,,
13,240,-5.034484551,-2.934712716,-6.338634893,-2.310768915,,,,,,,
13,300,-5.427042972,-2.955709416,-6.796263439,-2.274201776,,,,,,,
13,360,-5.920259939,-2.879830853,-7.320851985,-2.130240145,,,,,,,
13,420,-6.223985318,-2.859414359,-7.66632839,-2.014209072,,,,,,,
13,480,-3.430837767,-2.5829927,-3.577944664,-1.967283622,,,,,,,
13,540,1.792792515,-1.017759728,4.294076635,-1.468501886,,,,,,,
13,600,7.234582691,2.247710784,11.97599733,1.147382518,,,,,,,
13,660,11.77611031,5.78464001,17.84634074,4.215098565,,,,,,,
13,720,14.16423107,8.92534362,20.43792864,7.601302866,,,,,,,
13,780,15.1187323,10.27701183,21.27357821,9.410114026,,,,,,,
13,840,13.60864445,9.328188592,18.99509052,8.599408552,,,,,,,
13,900,10.02463646,7.084573413,14.2569549,7.181662947,,,,,,,
13,960,4.717844841,3.711851801,6.836263846,4.438140938,,,,,,,
13,1020,0.87144138,1.288492424,1.122458245,2.106939744,,,,,,,
13,1080,-0.5627965,0.248315798,-1.027975482,0.867342584,,,,,,,
13,1140,-1.475586303,-0.50225875,-2.166598375,0.083854067,,,,,,,
13,1200,-2.184640622,-1.078503721,-3.005584265,-0.476051166,,,,,,,
13,1260,-2.754339691,-1.623678645,-3.663331409,-1.107235756,,,,,,,
13,1320,-3.136646485,-1.933484186,-4.0090265,-1.321497525,,,,,,,
13,1380,-3.752105106,-2.358812574,-4.957859555,-1.884584432,,,,,,,
14,0,-3.750452237,-2.489679758,-4.616183054,-1.871816375,,,,,,,
14,60,-4.186550865,-2.697772713,-5.318331592,-2.160458818,,,,,,,
14,120,-4.470779845,-2.821765231,-5.670777834,-2.272840213,,,,,,,
14,180,-4.772005322,-2.919861943,-6.034355385,-2.341775078,,,,,,,
14,240,-5.086207077,-2.985607649,-6.391920923,-2.362892178,,,,,,,
14,300,-5.479308835,-3.006065172,-6.850382499,-2.325837256,,,,,,,
14,360,-5.971938808,-2.93069198,-7.374877849,-2.182470002,,,,,,,
14,420,-6.261440608,-2.913471705,-7.700654018,-2.069757591,,,,,,,
14,480,-3.435542176,-2.627100551,-3.55348903,-2.016791508,,,,,,,
14,540,1.800095636,-1.055235364,4.344824889,-1.511839905,,,,,,,
14,600,7.239433148,2.213101647,12.02791,1.110466769,,,,,,,
14,660,11.77414905,5.746323753,17.89231869,4.175282909,,,,,,,
14,720,14.15210392,8.883985019,20.47111027,7.560958498,,,,,,,
14,780,15.10395192,10.23196627,21.30301829,9.363638137,,,,,,,
14,840,13.59576116,9.285392647,19.02555762,8.555701653,,,,,,,
14,900,10.01517195,7.04542148,14.28816658,7.140399775,,,,,,,
14,960,4.709493534,3.67671928,6.862749148,4.400432626,,,,,,,
14,1020,0.837663848,1.241757764,1.108034141,2.062063988,,,,,,,
14,1080,-0.604649015,0.201755765,-1.064167601,0.820413231,,,,,,,
14,1140,-1.518253742,-0.54759414,-2.206908483,0.037684271,,,,,,,
14,1200,-2.226698673,-1.122480495,-3.046369779,-0.520881627,,,,,,,
14,1260,-2.795623008,-1.666868805,-3.703950226,-1.151824048,,,,,,,
14,1320,-3.176744551,-1.975294412,-4.048314912,-1.36425711,,,,,,,
14,1380,-3.792537717,-2.40031277,-4.999095923,-1.927778241,,,,,,,
15,0,-3.788683321,-2.52986858,-4.653467691,-1.913014452,,,,,,,
15,60,-4.225381368,-2.737778724,-5.357488536,-2.201824837,,,,,,,
15,120,-4.509496205,-2.861378116,-5.710129275,-2.313888739,,,,,,,
15,180,-4.810682085,-2.959071488,-6.073946139,-2.382483959,,,,,,,
15,240,-5.124956811,-3.024393959,-6.431808499,-2.403240729,,,,,,,
15,300,-5.518523711,-3.044370811,-6.890991125,-2.365785584,,,,,,,
15,360,-6.010379611,-2.969649289,-7.415189261,-2.223194875,,,,,,,
15,420,-6.283924372,-2.95579943,-7.718440668,-2.11403808,,,,,,,
15,480,-3.424508727,-2.658954477,-3.510762529,-2.054693053,,,,,,,
15,540,1.822833271,-1.079933328,4.413435713,-1.54301262,,,,,,,
15,600,7.25940805,2.191690168,12.09711282,1.086304625,,,,,,,
15,660,11.78707282,5.721378473,17.95512199,4.148446702,,,,,,,
15,720,14.15461086,8.856138627,20.52065133,7.533875181,,,,,,,
15,780,15.10376852,10.20045302,21.34871592,9.330485377,,,,,,,
15,840,13.59747247,9.255979961,19.07222712,8.52496973,,,,,,,
15,900,10.02037181,7.019686545,14.33571502,7.11227149,,,,,,,
15,960,4.71573011,3.654907338,6.905400184,4.375788054,,,,,,,
15,1020,0.818024139,1.207741854,1.109582552,2.029823578,,,,,,,
15,1080,-0.633140563,0.167839187,-1.086251937,0.785956231,,,,,,,
15,1140,-1.547759776,-0.580313095,-2.233586876,0.00393685,,,,,,,
15,1200,-2.255638299,-1.153837308,-3.07363342,-0.553273017,,,,,,,
15,1260,-2.823804125,-1.697499857,-3.731097012,-1.184111224,,,,,,,
15,1320,-3.203553834,-2.00447647,-4.073724604,-1.394554602,,,,,,,
15,1380,-3.820162697,-2.429300793,-5.027548356,-1.958772604,,,,,,,
16,0,-3.81340985,-2.557417717,-4.676442255,-1.941727129,,,,,,,
16,60,-4.251016637,-2.765228932,-5.383043322,-2.230883652,,,,,,,
16,120,-4.535004163,-2.888465686,-5.735877351,-2.342683497,,,,,,,
16,180,-4.836120456,-2.985790364,-6.099899945,-2.410994996,,,,,,,
